Id	CAS	SMILES	STATUS	EXP Class
18697		O=C(c1ccc(F)cc1)CCCN3CCC(O)(c2ccc(cc2)C)CC3	Test	118
18698		O(c1ccc(cc1)C)C	Test	-41
18699		O=C(NN1CC2CCCC2(C1))NS(=O)(=O)c3ccc(cc3)C	Test	181
18700		c1cc(ccc1C)CCc2ccc(cc2)C	Test	81.33333333
18701		c1cc(c(c(c1)C)Br)C	Test	-10
18702		O=C(O)c1c(cccc1C)C	Test	116
18703		O=C(OC)C(N(C(=O)COC)c1c(cccc1C)C)C	Test	72
18704		O=C(Nc1c(cccc1C)C)C(N)C	Test	256
18705		O=C(Nc1c(cccc1C)C)C2N(C)CCCC2	Test	150.5
18706		O=C(Nc1c(cccc1C)C)CN(CC)CC	Test	68.5
18707		O=C(Nc1c(cccc1C)C)CN2CCN(CC2)CCCC(c3ccc(F)cc3)c4ccc(F)cc4	Test	159
18708		O(c1c(cccc1C)C)CC(N)C	Test	204
18709		O(c1ccc2ccccc2(c1))C(N(c3cccc(c3)C)C)=S	Test	111
18710		O=[N+]([O-])c1cccc(c1[N+](=O)[O-])C	Test	60
18711		Nc1c(cccc1CC)C	Test	-29
18712		O=C(N(c1c(cccc1CC)C)C(C)COC)CCl	Test	-25.7
18713		O=C(O)c2ccccc2(Nc1cccc(c1C)C)	Test	230.5
18714		c1cc(c2c(c1)C3C=CC=CC3(C2))C	Test	85
18715		O=C(N)n1nc(cc1)C	Test	136.5
18716		n1c(ccn1c2ccccc2)C	Test	37
18717		n1cc(ncc1C)C	Test	15
18718		n1cc(nc(c1)C)C	Test	44.25
18719		O=C1c3c(OC)cc(OC)c(c3(OC12(C(OC)CC(=O)CC2(C))))Cl	Test	220
18720		O=C1N(N=C(C)C1)c2ccccc2	Test	129
18721		O=C1NC(=O)CC(C1)CC(O)C2C(=O)C(C)CC(C)C2	Test	119.5
18722		CC1CC(C)CC(C)C1	Test	-78.55
18723		CC1CCCC(C)C1	Test	-82.925
18724		OC1CC(C)CC(C)(C)C1	Test	46.55
18725		OC2C=C(C)C(C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC1=C(C)CC(O)CC1(C)C)C)C)C)C)C(C)(C)C2	Test	189.6666667
18726		OC1CCCC(C)C1	Test	-3
18727		CC1CC1(C)	Test	-145.375
18728		O=C(OC2CCC3C4CCC1CC(=O)C(C)CC1(C)C4(CCC23(C)))CC	Test	128
18729		O=C4C=C3CC(C)C2C(CCC1(C)(C2(CCC1(O)(C))))C3(C)CC4	Test	152
18730		O=C(NN2c1ccccc1CC2C)c3ccc(c(c3)S(=O)(=O)N)Cl	Test	161
18731		O=C1C=CC3(C(=C1)C(C)CC2C4CCC(O)(C(=O)CO)C4(C)(CC(O)C23))(C)	Test	232.5
18732		O=C(OC3(C(=O)C)(CCC2C4CC(C1=CC(=O)CCC1(C)C4(CCC23(C)))C))C	Test	207.25
18733		O=C1C=CC3(C(=C1)CCC2C4CC(C)C(OC(=O)CC)(C(=O)CCl)C4(C)(CC(O)C23(F)))(C)	Test	196.25
18734		O=C1C=CC3(C(=C1)CCC2C4CC(C)C(OC(=O)CCCC)(C(=O)CO)C4(C)(CC(O)C23(F)))(C)	Test	183.75
18735		O=C1C=CC3(C(=C1)CCC2C4CC(C)C(C(=O)CO)C4(C)(CC(O)C23(F)))(C)	Test	217
18736		O=C1OC(C)CC1	Test	-31
18737		CC1CCC(C)CC1	Test	-67.06
18738		OC(C)(C)C1CC=C(C)CC1	Test	35.75
18739		C=C(C)C1CC=C(C)CC1	Test	-83.325
18740		O=C(O)C3=CN2c1c(cc(F)cc1CCC2C)C3(=O)	Test	253
18741		C1=C(C)C(C)CC1	Test	-118
18742		O=C(O)C=C(C=CC=C(C=CC1=C(C)CCCC1(C)C)C)C	Test	186.6666667
18743		CC1CCCC1(C)	Test	-85.9
18744		CCCC1CCCC1(C)	Test	-113.5
18745		C1=C(C)CCC1	Test	-131.8333333
18746		CC1CCCCC1(C)	Test	-69.475
18747		OC1CCCCC1(C)	Test	-15.4
18748		N1CC1C	Test	-65
18749		O=C1OCC(O1)C	Test	-50.93333333
18750		OC6CCC5(C)(C(CCC4C5(CCC3(C)(C4(CC2OC1(OCC(C)CC1)C(C)C23))))C6)	Test	197
18751		O=C(O)C3=C(C)CSC2N3(C(=O)C2(NC(=O)C(N)C1=CCC=CC1))	Test	140
18752		n1c(c(nc(c1C)C)C)C	Test	85
18753		O=C1C(=C(N=C2N1CCCC2)C)CCN5CCC(c4noc3cc(F)ccc34)CC5	Test	170
18754		n1csc(C=C)c1C	Test	-15
18755		O=C(OC)C2=C(NC(=C(C(=O)OC)C2(c1ccccc1[N+](=O)[O-]))C)C	Test	173
18756		c1cc2[nH]c(c(c2(cc1N(C)C))CC)C	Test	100
18757		N1=C(NCC1)C	Test	103.5
18758		O=S2(=O)(NC(=Nc1ccc(cc12)Cl)C)	Test	328.85
18759		O=C1OC(C(=O)OC1C)C	Test	120.75
18760		O=C1N=C(NC(=O)OCCCCC)C(F)=CN1C2OC(C)C(O)C2(O)	Test	115.5
18761		O=C1c5cccc(OC)c5(C(=O)c2c(O)c4c(c(O)c12)CC(O)(C(=O)CO)CC4(OC3OC(C)C(O)C(N)C3))	Test	259.6766667
18762		O=C(OCC(=O)C3(O)(Cc1c(O)c4C(=O)c5cccc(OC)c5(C(=O)c4(c(O)c1C(OC2OC(C)C(O)C(NC(=O)C(F)(F)F)C2)C3))))CCCC	Test	126
18763		OC1OC(C)C(O)C(O)C1(O)	Test	133.5
18764		O=C5OCC6C(OC1OC2COC(OC2(C(O)C1(O)))C)c3cc7OCOc7(cc3C(c4cc(OC)c(O)c(OC)c4)C56)	Test	243.5
18765		CC1SC(C)SC(C)S1	Test	101
18766		N1=C(NCC1)Cc3c2ccccc2sc3C	Test	156
18767		C(=C(C)Br)C	Test	-113
18768		C(=CBr)C	Test	-95
18769		C(=CC(C)(C)C)C	Test	-125.15
18770		C(=CC(C)C)C	Test	-134.12
18771		O=C(O)C=CC	Test	72
18772		C(C=CC)=CC	Test	-61.95
18773		O=C(OC)C=CC=CC	Test	15
18774		OCC=CC=CC	Test	30.5
18775		C(=CCCCCC)C	Test	-91.18
18776		C(=CCCCCCCCC)C	Test	-57.4
18777		C(=CCl)C	Test	-116.9
18778		OB(O)CC	Test	63
18779		C(#CCC)CC	Test	-103
18780		O=C(C(=O)CC)CC	Test	-10
18781		O=C(c1occc1)CC	Test	28
18782		O=C(CC)Cl	Test	-94
18783		O=C(N(C)C)CC	Test	-45
18784		O=C(N(c1ccccc1)C3(COC)(CCN(CCc2cccs2)CC3))CC	Test	116.75
18785		O=C(Oc1ccccc1)CC	Test	20
18786		O=C(OC=C)CC	Test	-80
18787		O=C(O)C(CC)Br	Test	-4
18788		O=C(O)C(c1ccccc1)CC	Test	42.75
18789		C=C(C)C(C)(C)CC	Test	-69
18790		O=C(O)C(C)(C)CC	Test	-14
18791		CCC(C)Br	Test	-112
18792		O=C(OCC(C)(COC(=O)N)C(C)CC)N	Test	77
18793		O=C1NC(=O)C(C(=O)N1)(CC(=C)Br)C(C)CC	Test	131.5
18794		O=C1NC(=O)C(C(=O)N1)(CC=C)C(C)CC	Test	109
18795		Oc1ccccc1C(C)CC	Test	12.66666667
18796		O=[N+]([O-])c1cc(c(O)c(c1)C(C)CC)[N+](=O)[O-]	Test	47.5
18797		c1ccc(cc1)C(C)CC	Test	-71.025
18798		CCC(C)CC(C)(C)C	Test	-120
18799		OC(C)CCC(C)CC	Test	-90.5
18800		CCC(C)Cl	Test	-135.575
18801		CCC(C)I	Test	-104
18802		CCC(C)S	Test	-152.5
18803		Oc1ccc(cc1)C(=C(c2ccc(O)cc2)CC)CC	Test	172.35
18804		O=C(O)C(CC)CC	Test	-23.4
18805		O=C(N)C(CC=C)(CC)CC	Test	75
18806		OCC(CC)C(O)CCC	Test	-40
18807		O=[N+]([O-])C(CO)CC	Test	-47
18808		CCC(CC)Cl	Test	-105
18809		OCC(N)CC	Test	-2
18810		OC(CC)C(C)(C)C	Test	-1.666666667
18811		OC(CC)CC	Test	-71.05
18812		O=C2NC(=O)C(c1ccccc1)(C(=O)N2C)CC	Test	176
18813		O=C1NC(=O)C(C(=O)N1)(C2=CC3CCC(C2)C3)CC	Test	213
18814		O=C1NC(=O)C(C(=O)N1)(CC)CC	Test	190
18815		O=C1NC(NC(=O)C1(CC)CC)=S	Test	180
18816		O=C2NC(=O)C(c1ccc(N)cc1)(CC)CC2	Test	149.5
18817		O=C2NC(c1ccccc1)(C(=O)N2C)CC	Test	154.25
18818		C#CC3(O)(CCC2C4CCC1=CCCCC1C4(C(=C)CC23(CC)))	Test	109.5
18819		O=C4C=C3CCC2C(CCC1(CC)(C2(CCC1(O)(C#C))))C3CC4	Test	227.3333333
18820		n1ccc(cc1CC)C(N)=S	Test	163
18821		O=C2N(c1c(cc(CC)s1)C(=NC2)c3ccccc3Cl)C	Test	119
18822		c1ccc(cc1)c2ccccc2CC	Test	-6
18823		Oc1ccccc1CC	Test	-11.5
18824		O=C2OCC(Cc1cncn1C)C2CC	Test	34
18825		O=C(Oc3ccc4N=C2C1=CC5=C(C(=O)N1CC2C(c4(c3))CC)COC(=O)C5(O)CC)N7CCC(N6CCCCC6)CC7	Test	222.5
18826		Oc1ccc(cc1(OC))CC	Test	4
18827		O=C1c3ccccc3(C(=O)c2cc(ccc12)CC)	Test	109.1666667
18828		c1ccc(cc1)c2ccc(cc2)CC	Test	41
18829		c1ccc(cc1)Cc2ccc(cc2)CC	Test	-24
18830		c1cc(cc(c1)Cl)CC	Test	-55
18831		Nc1cccc(c1)CC	Test	-36
18832		Oc1cccc(c1)CC	Test	-4
18833		O=C1OC(CC)CC1	Test	-18
18834		CCC1CCCC1(CC)	Test	-106.5
18835		OC(c2ccnc1ccc(OC)cc12)C3N4CCC(C3)C(C4)CC	Test	170.5
18836		O1CC1CC	Test	-117.375
18837		O=C1NC(Nc2cc(c(cc12)S(=O)(=O)N)Cl)CC	Test	251
18838		C(=C(C)C)CC	Test	-135
18839		C(=CC(C)(C)C)CC	Test	-137.2
18840		C(=CCC)CC	Test	-122.1333333
18841		O=C(O)CCCCCCCC=CCC=CCC=CCC	Test	-16.5
18842		C(=CCCCC)CC	Test	-115.3333333
18843		CCCBr	Test	-110
18844		C#CCCC	Test	-100.6666667
18845		O=C(c1ccc(cc1)Cl)CCC	Test	27.75
18846		O=C(c1ccccc1)CCC	Test	12
18847		O=C(CCC)CCC	Test	-33
18848		O=C(CCC)Cl	Test	-89
18849		O=C(OC)CCC	Test	-88.6
18850		O=C(OC(=O)CCC)CCC	Test	-75
18851		O=C(OCC(OC(=O)CCC)COC(=O)CCC)CCC	Test	-75
18852		OCC(C)(CO)CCC	Test	58.75
18853		O=C(OCC(C)(COC(=O)NC(C)C)CCC)N	Test	92
18854		O=C1NC(NC(=O)C1(CC=C)C(C)CCC)=S	Test	132.5
18855		CCCC(C)Cl	Test	-108.5
18856		OC(C)CCC	Test	-61.5
18857		CCCC(C)S	Test	-140.5
18858		c1ccc(cc1)C(c2ccccc2)CCC	Test	1
18859		O=C(N)C(CCC)CCC	Test	125
18860		OC(CCC)CCCCCC	Test	-11
18861		O=C1C=C(NC(N1)=S)CCC	Test	219.5
18862		Oc1cccc(c1)CCC	Test	26
18863		O=C(O)c1ccc(cc1)c2ccc(cc2)CCC	Test	226
18864		C(=CCCC)CCC	Test	-105.425
18865		C(=CCCCCCC)CCC	Test	-80.35
18866		ON=CCCC	Test	-29.25
18867		O=C(CCCC)CCCC	Test	-34.6
18868		O=C(CCCC)CCCCCC	Test	2
18869		O=C(CCCC)Cl	Test	-110
18870		OC(C)(CC)CCCC	Test	-83
18871		CCCCC(C)CC	Test	-114
18872		O=C(O)C(CC)CCCC	Test	-59
18873		NCC(CC)CCCC	Test	-76
18874		OCC(CC)CCCC	Test	-73
18875		O=C(OCC(CC)CCCC)C=C	Test	-90
18876		O=C(OCC(CC)CCCC)C	Test	-62.5
18877		O=P(O)(OCC(CC)CCCC)OCC(CC)CCCC	Test	-50
18878		O=C(OCc1ccccc1)NC(C(=O)O)CCCC	Test	57
18879		OC(CCCC)CCCC	Test	5
18880		O=C(O)c1ccc(cc1)CCCC	Test	104.5
18881		Oc1ccccc1CCCC	Test	-20
18882		Nc1ccc(cc1)CCCC	Test	-14
18883		Oc1ccc(cc1)CCCC	Test	22
18884		CCCCC1CCCC1	Test	-108
18885		C(=CCCCC)CCCC	Test	-92.5
18886		CCCCCBr	Test	-92.66666667
18887		C#CCCCCC	Test	-81
18888		O=C(CCCCC)Cl	Test	-87
18889		O=C(OC)CCCCC	Test	-71
18890		O=C(OCC)CCCCC	Test	-67
18891		CCCCCC(C)(C)C	Test	-113
18892		C=C(C)CCCCC	Test	-90
18893		O=C(C)CCCCC	Test	-35
18894		O=C(N)CCCCC	Test	101
18895		O=C(O)CCCC=CCC1C(O)CC(O)C1(C=CC(O)CCCCC)	Test	30
18896		O=C(O)CCCC=CCC1C(=O)CC(O)C1(C=CC(O)CCCCC)	Test	67
18897		OC(CC)CCCCC	Test	-37.75
18898		c1ccc(cc1)CCCCC	Test	-75
18899		CCCCCC1CCCC1	Test	-83
18900		O=C(O)CCCC=CCC=CCC=CCC=CCCCCC	Test	-49.5
18901		O=C(OC)CCCCCCCC=CCC=CCCCCC	Test	-35
18902		O=C(O)CCCCCCCC=CCC=CCCCCC	Test	-8.5
18903		C(=CCCCCC)CCCC	Test	-83.8
18904		O=CCCCCC	Test	-56
18905		C#CCCCCCC	Test	-72.76666667
18906		O=C(CC)CCCCCC	Test	-8
18907		O=C(O)CCCCCCCCCCC(O)CCCCCC	Test	77.75
18908		c1ccc(cc1)CCCCCC	Test	-61
18909		CCCCCCC1CCCC1	Test	-73
18910		CCCCCCC1CCCCC1	Test	-43
18911		C#CCCCCCCC	Test	-50
18912		O=C(CC)CCCCCCC	Test	-0.75
18913		O=C(CCCCCCC)Cl	Test	-63
18914		O=C(OC)CCCCCCC	Test	-40
18915		O=C(C)CCCCCCC	Test	-10.16666667
18916		CCCCCCCC(C)CC	Test	-84.45
18917		O=C(O)c1ccc(cc1)CCCCCCC	Test	85.925
18918		c1ccc(cc1)CCCCCCC	Test	-48
18919		O=CCCCCCCC	Test	-12.33333333
18920		CCCCCCCCBr	Test	-55
18921		C#CCCCCCCCC	Test	-44
18922		O=C(OCC)CCCCCCCC	Test	-40.35
18923		c1ccc(cc1)CCCCCCCC	Test	-36
18924		CCCCCCCCC1CCCCC1	Test	-20
18925		O=C(OCC)CCCCCCCC=CCCCCCCCC	Test	-19.4
18926		O=C(O)CCCCCCCCCCCC=CCCCCCCCC	Test	32.4
18927		O=CCCCCCCCC	Test	-18
18928		C#CCCCCCCCCC	Test	-25
18929		O=C(OC)CCCCCCCCC	Test	-18
18930		O=C(OCC)CCCCCCCCC	Test	-20
18931		c1ccc(cc1)CCCCCCCCC	Test	-24
18932		CCCCCCCCCC1CCCCC1	Test	-10
18933		C=CCCCCCCCCC	Test	-56.05
18934		C#CCCCCCCCCCC	Test	-19
18935		O=C(OCC)CCCCCCCCCC	Test	-15
18936		OC(C)CCCCCCCCCC	Test	19
18937		CCCCCCCCCCC1CCCC1	Test	-22
18938		N#CCCCCCCCCCCC	Test	4
18939		O=C(CCCCCCCCCCC)Cl	Test	-17
18940		O=C(OCC)CCCCCCCCCCC	Test	-6
18941		O=C(OOC(=O)CCCCCCCCCCC)CCCCCCCCCCC	Test	52.5
18942		O=C(C)CCCCCCCCCCC	Test	28.16666667
18943		O=C(N)CCCCCCCCCCC	Test	104.5
18944		c1ccc(cc1)CCCCCCCCCCC	Test	-5
18945		C=CCCCCCCCCCCC	Test	-19.66666667
18946		OC(C)CCCCCCCCCCCC	Test	34
18947		c1ccc(cc1)CCCCCCCCCCCC	Test	-2
18948		C#CCCCCCCCCCCCCC	Test	10
18949		N#CCCCCCCCCCCCCC	Test	19
18950		O=C(CC)CCCCCCCCCCCCC	Test	43
18951		CCCCCCCCCCCCCC(C)C	Test	-7
18952		c1ccc(cc1)CCCCCCCCCCCCC	Test	10
18953		C#CCCCCCCCCCCCCCC	Test	15
18954		c1ccc(cc1)CCCCCCCCCCCCCC	Test	12.5
18955		CCCCCCCCCCCCCCCBr	Test	19
18956		O=C(OCC)CCCCCCCCCCCCCCC	Test	24
18957		O=C1OC(C(O)=C1(O))C(O)COC(=O)CCCCCCCCCCCCCCC	Test	113
18958		O1CC1CCCCCCCCCCCCCCCC	Test	29.5
18959		O=C(OCC(O)CO)CCCCCCCCCCCCCCCCC	Test	65.5
18960		C=CCCCCCCCCCCCCCCCCC	Test	23
18961		C#CCCCCCCCCCCCCCCCCCC	Test	36
18962		O=C(OC)CCCCCCCCCCCCCCCCCCC	Test	51.25
18963		CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC	Test	72
18964		CCCCCCCCCCCCCCCCCl	Test	13.45
18965		CCCCCCCCCCCCCCCCI	Test	22
18966		OCCCCCCCCCCCCCCCC	Test	51.075
18967		NCCCCCCCCCCCC	Test	42.26666667
18968		O=C(O)c1ccc(OCCCCCCCCCCCC)cc1	Test	115
18969		OCCCCCCCCCCC	Test	15
18970		N(CCCCCCCCCC)CCCCCCCCCC	Test	40
18971		O=C(O)c1ccc(OCCCCCCCCCC)cc1	Test	105.25
18972		CCCCCCCCCCS	Test	-26
18973		NCCCCCCCCC	Test	-1
18974		N(C)(C)CCCCCCCC	Test	-57
18975		N(CCCCCCCC)CCCCCCCC	Test	21.16666667
18976		O=C(OCCCCCCCC)c1ccccc1(C(=O)OCCCCCCCC)	Test	-17.33333333
18977		O(CCCCCCCC)CCCCCCCC	Test	-7.6
18978		CCCCCCCS	Test	-43
18979		CCCCCCCl	Test	-94
18980		N(CCCCCC)CCCCCC	Test	-5.05
18981		OCCCCCC	Test	-48.15
18982		O=C(OCCCCCC)C=C	Test	-45
18983		Oc1ccc(OCCCCCC)cc1	Test	46
18984		OCCOCCOCCCCCC	Test	-40
18985		CCCCCCl	Test	-99
18986		NCCCCC	Test	-55
18987		N(CCCCC)CCCCC	Test	-25.925
18988		O=C(OCCCCC)c1ccc(N)cc1	Test	52
18989		O=C(OCCCCC)C	Test	-90.26666667
18990		O(CCCCC)CCCCC	Test	-69
18991		CCCCCSC	Test	-94
18992		CCCCI	Test	-103
18993		N(CCCC)(CCCC)CCCC	Test	-70
18994		O=C(O)c2cc(NCCCC)c(Oc1ccccc1)c(c2)S(=O)(=O)N	Test	230.5
18995		Oc1ccc(cc1)C(O)CNCCCC	Test	124
18996		O=C(OCCCC)C(Oc2ccc(Oc1ncc(cc1)C(F)(F)F)cc2)C	Test	7.666666667
18997		O=C(OCCCC)CC(O)(C(=O)OCCCC)CC(=O)OCCCC	Test	-20
18998		O=C(OCCCC)c1ccccc1(C(=O)OCCCC)	Test	-35
18999		O=C(OCCCC)c1ccccc1	Test	-18.8
19000		O=C(OCCCC)C	Test	-78
19001		O(C=C)CCCC	Test	-99
19002		O(CC)CCCC	Test	-113.5
19003		O=C(OCCOCCCC)C	Test	-63
19004		OCCOCCOCCCC	Test	-68
19005		O=C(OCCOCCOCCCC)C	Test	-32
19006		O=P(OCCOCCCC)(OCCOCCCC)OCCOCCCC	Test	-70
19007		O=P(O)(OCCCC)OCCCC	Test	-13
19008		O(CCCC)P(OCCCC)OCCCC	Test	-80
19009		NCCC	Test	-83
19010		O=C(N(CCC)CCC)Cc2c(nc1ccc(cn12)Cl)c3ccc(cc3)Cl	Test	140
19011		N(CCC)CCC	Test	-57.25
19012		O=C(OCCC)c1cc(O)c(O)c(O)c1	Test	139
19013		O(CCC)CCC	Test	-122
19014		CCCSC	Test	-113
19015		O=[N+]([O-])CCC	Test	-108
19016		N(C)(C)CC	Test	-140
19017		O=C(c1cnccc1)N(CC)CC	Test	25
19018		O=C(N(CC)CC)Cl	Test	-32
19019		O=Nc1ccc(cc1)N(CC)CC	Test	84.75
19020		O=[N+]([O-])C=C(NC)N(Cc1cnc(cc1)Cl)CC	Test	79.16666667
19021		c1ccc(cc1)N(CCCN(CC)CC)C3Cc2ccccc2C3	Test	120.5
19022		O=C(OCCN(CC)CC)C(O)(c1ccccc1)c2ccccc2	Test	51
19023		O=C(OCCN(CC)CC)c1ccc(N)cc1	Test	61
19024		ON(CC)CC	Test	-7.5
19025		NC=2C=CC3N(c1ccccc1C3(C=Test))CC	Test	99
19026		O=C(O)C1=CN(c2cc(c(F)cc2(C1(=O)))N3CCNCC3)CC	Test	225.1666667
19027		O=C(O)C1=CN(c2nc(c(F)cc2(C1(=O)))N3CCNCC3)CC	Test	222
19028		O=C(O)C1=CN(c2cc(ccc2(C1(=O)))c3ccncc3)CC	Test	290
19029		O=C1N(N=NN1CCN3CCC(N(C(=O)CC)c2ccccc2)(COC)CC3)CC	Test	140.8
19030		n2c(NCC)c1ccccc1s2	Test	78
19031		n1c(nc(nc1NC(C)C)Cl)NCC	Test	174.375
19032		N(CC)CC	Test	-50
19033		O=C(OCC)C=Cc1ccc(cc1)[N+](=O)[O-]	Test	139
19034		O=C(OCC)C=Cc1ccccc1	Test	7
19035		O=C(OCC)C(=O)C(=O)OCC	Test	-50
19036		O=C(OCC)C(O)C	Test	-25.5
19037		O=C(OCC)C(Oc3ccc(Oc1nc2ccc(cc2(nc1))Cl)cc3)C	Test	84.25
19038		O=C(OCC)C(Oc3ccc(Oc1nc2ccc(cc2(o1))Cl)cc3)C	Test	86.16666667
19039		O=C(OCC)CC(C(=O)OCC)SP(OC)(OC)=S	Test	2.8
19040		O=C(O)CN3C(=O)C(NC(C(=O)OCC)CCc1ccccc1)CCc2ccccc23	Test	148.5
19041		O=C(OCC)C(O)C(O)C(=O)OCC	Test	17
19042		O=C(OCC)C2(c1ccccc1)(CCN(C)CC2)	Test	228.75
19043		O=C(OCC)C3(c1ccccc1)(CCN(CCc2ccc(N)cc2)CC3)	Test	83
19044		O=C(OCC)c1ccccc1(C(=O)OCC)	Test	-27.625
19045		O=C(OCC)c1ccccc1(O)	Test	1
19046		O=C(OCC)c1cncn1C(c2ccccc2)C	Test	67
19047		O=C(OCC)c1cccc(O)c1	Test	74
19048		N#Cc1ccc(cc1)C(=O)OCC	Test	54
19049		O=C(OCC)c1ccc(F)cc1	Test	26
19050		O=C(OCC)c1ccccc1	Test	-34
19051		O=C(OCC)C2N=C(c1ccccc1(F))c3cc(ccc3(NC2(=O)))Cl	Test	193.5
19052		O=C(OCC)CC(=O)C(C)C	Test	-9
19053		O=C(OCC)CC(=O)c1ccc(cc1)[N+](=O)[O-]	Test	72
19054		O=C(OCC)CC(=O)CCl	Test	-8
19055		O=C(OCC)CC(=O)OCC	Test	-50
19056		O=C(O)CCCCC(=O)OCC	Test	29
19057		O=C(OCC)COc1cc(c(F)cc1Cl)c2nn(c(OC(F)F)c2Cl)C	Test	126.5
19058		O=C(O)C1NC(CCSCC(=O)OCC)SC1	Test	142
19059		O=C(OCC)N1C(=O)c2ccccc2(C1(=O))	Test	86
19060		O=C(OCC)N4CCC(=C2c1ncccc1CCc3cc(ccc23)Cl)CC4	Test	135
19061		O=C(OCC)Nc1ccc4c(c1)N(C(=O)CCN2CCOCC2)c3ccccc3S4	Test	156.5
19062		O=C(OCC)NN	Test	46
19063		O=C(OCC)NNC(=O)NC1CCCCC1	Test	130.5
19064		O=C(OCC)OCC	Test	-43
19065		O(CC)C(C)(C)C	Test	-94
19066		OC(OCC)C(Cl)(Cl)Cl	Test	53.25
19067		O(CC)C(OCC)OCC	Test	-68.5
19068		OC1C=CC5C4N(C)CCC25(c3c(OC12)c(OCC)ccc3C4)	Test	200
19069		O=Cc1cccc(OCC)c1(O)	Test	67
19070		O=C(N)c1ccccc1(OCC)	Test	133
19071		O=S(=O)(N)c2nc1ccc(OCC)cc1s2	Test	189
19072		n2c1ccc(OCC)cc1sc2N	Test	162
19073		O=C(O)c1ccc(OCC)cc1	Test	198
19074		O=C(Nc1ccc(OCC)cc1)CC(O)C	Test	160
19075		O(c1ccc(cc1)Br)CC	Test	4
19076		O=C(OCC)N1c2ccccc2(C=CC1(OCC))	Test	60.75
19077		OCCOCC	Test	-82
19078		O(CC)CCOCC	Test	-74
19079		O=C(OCCOCCOCC)C	Test	-25
19080		O(OCC)CC	Test	-70
19081		O1CCOC(C1SP(OCC)(OCC)=S)SP(OCC)(OCC)=S	Test	-20
19082		O(CC)[SiH](OCC)OCC	Test	-170
19083		O=S(=O)(c1ccccc1)CC	Test	42
19084		O=S(=O)(CC)CCO	Test	42
19085		O=S(=O)(O)CC	Test	-17
19086		CCCSCC	Test	-117
19087		OCCSCC	Test	-100
19088		CC[SiH](CC)CC	Test	-157
19089		O=C(O[Si](OC(=O)C)(OC(=O)C)CC)C	Test	8
19090		N=C(N)NC(=N)N(C)C	Test	224.5
19091		O=C(c1ccccc1)N(C)C	Test	44
19092		O=C(N(C)C)Cc2c(nc1ccc(cn12)C)c3ccc(cc3)C	Test	196
19093		O=C(N(C)C)Cl	Test	-33
19094		O=C(Nc1ccc(c(c1)Cl)Cl)N(C)C	Test	158.4
19095		O=C(Nc2ccc(Oc1ccc(cc1)Cl)cc2)N(C)C	Test	151
19096		O=C(Oc1cc(nn1c2ccccc2)C)N(C)C	Test	50
19097		C(N(C)C)(=S)SSC(N(C)C)=S	Test	153.7
19098		c1ccc3c(c1)N(c2ccccc2S3)CC(N(C)C)C	Test	60
19099		O=C(O)c1ccccc1N(C)C	Test	72
19100		O=C2N3C(=Nc1ccc(cc1N3(C(=O)C2CCC))C)N(C)C	Test	234.3333333
19101		O=C2C(=C(N(N2(c1ccccc1))C)C)N(C)C	Test	115.3642857
19102		O=CC=Cc1ccc(cc1)N(C)C	Test	137.3333333
19103		O=[N+]([O-])c2ccccc2(N=Nc1ccc(cc1)N(C)C)	Test	145.175
19104		N#Cc1ccc(cc1)N(C)C	Test	74
19105		c1cc(ccc1c2ccc(cc2)N(C)C)N(C)C	Test	194
19106		O=Nc1ccc(cc1)N(C)C	Test	88.16666667
19107		Nc1ccc(cc1)N(C)C	Test	41.33333333
19108		O=C2OC5(C)(C(OC(=O)C(C(=O)C(C)C(OC1OC(C)CC(N(C)C)C1(O))C(OC)(C)CC(C(=O)C(C)C5(N2CCCCn3cnc(c3)c4cnccc4))C)C)CC)	Test	184.75
19109		O=C3OC(CC)C(O)(C)C(O)C(N(C)CC(C)CC(O)(C)C(OC1OC(C)CC(N(C)C)C1(O))C(C)C(OC2OC(C)C(O)C(OC)(C)C2)C3C)C	Test	114
19110		n1c(nc(nc1N(C)C)N(C)C)N(C)C	Test	173
19111		O=C(N3c1ccccc1Sc2ccccc23)CN(C)C	Test	144
19112		c1ccc3c(c1)N(c2ccccc2CC3)CC(C)CN(C)C	Test	45
19113		c1ccc(cc1)CN(C)C	Test	-75
19114		OC(c1ccccc1)(c2ccccc2Cl)CCN(C)C	Test	120
19115		NCCCN(C)C	Test	-65
19116		c1ccc3c(c1)N(c2cc(ccc2CC3)Cl)CCCN(C)C	Test	189.5
19117		c1ccc3c(c1)N(c2ccccc2CC3)CCCN(C)C	Test	174.5
19118		n2c(OCCCN(C)C)c1ccccc1n2Cc3ccccc3	Test	160
19119		N(C)(C)CCN(C)C	Test	-55
19120		O=C(OC3C(=O)N(c1ccccc1SC3(c2ccc(OC)cc2))CCN(C)C)C	Test	220.375
19121		O=C3c1ccccc1N(c2ccccc2N3CCN(C)C)C	Test	116
19122		OCCN(C)C	Test	-63
19123		O(CCN(C)C)C(c1ccccc1)c2ccccc2	Test	168
19124		O(c1ccc(cc1)C(c2ccccc2)=C(c3ccccc3)CCCl)CCN(C)C	Test	108
19125		O=C(O)CCC(=O)NN(C)C	Test	154.5
19126		O=P(N(C)C)(N(C)C)N(C)C	Test	7.2
